CHE 9897,For doctoral students.
CHE 9999,Formal record of student commitment to doctoral research under the guidance of a faculty advisor. Registration may be repeated as necessary.
RUSS 1010,"Introduces Russian grammar with emphasis on reading and speaking. Class meets five days per week plus work in the language laboratory. To be followed by RUSS 2010, 2020."
RUSS 2010,"Continuation of Russian grammar. Includes practice in speaking and writing Russian and introduction to Russian prose and poetry. Class meets four days per week, plus work in the language laboratory.  Prerequisite: RUSS 1020 (with grade of C- or better) or equivalent."
RUSS 3000,""
RUSS 3010,"Continuation of Russian grammar. Includes intensive oral practice through reports, dialogues, guided discussions; composition of written reports and essays; readings in literary and non-literary texts. Class meets three hours per week, plus work in the language laboratory.  Prerequisite: RUSS 2010, 2020 or equivalent with a grade of C or better."
RUSS 3030,"Two hours of conversation practice per week. Prerequisite: RUSS 1020, or equivalent. RUSS 2020 is strongly recommended."
RUSS 4010,"Continuation of Russian grammar. Includes oral practice, extensive reading, and work in Russian stylistics.  Prerequisite: RUSS 3010, 3020 with a grade of C or better."
RUSS 5030,"A thorough review of Russian grammar.  Prerequisite: RUSS 2010, 2020, and instructor permission."
RUSS 5050,Two hours of conversation practice per week. May be repeated for credit.  Prerequisite: RUSS 3020.
RUSS 5390,"This course explores Russian literature's many renderings of heaven on earth and their roots in folklore, religion, art, and political thought. Prerequisite: Reading knowledge of Russian"
RUSS 8999,Research for and final preparation of M.A. thesis.
RUSS 9999,For doctoral research taken under the supervision of a dissertation director.
RUTR 2350,""
RUTR 2460,"No knowledge of Russian needed. Investigates 'being Russian' through the works of Russia's great writers, artists, architects, and composers. Focuses on the heroes, heroines, and villains, symbols, legends, and rituals central to Russian creativity."
RUTR 3350,"Open to students with no knowledge of Russian. Studies the major works of Pushkin, Lermontov, Gogol, Turgenev, Goncharov, Dostoevsky, Tolstoy, and others. Emphasizes prose fiction. This course is a prerequisite for 5000-level literature courses.  For more details on this class, please visit the department website at: http://artsandsciences.virginia.edu/slavic/courses.html."
RUTR 3390,"This course explores Russian literature's many renderings of heaven on earth and their roots in folklore, religion, art, and political thought."
SLAV 2360,"An introduction to Slavic folklore with special emphasis on the origins and subsequent manifestations of vampirism.  Western perceptions, misperceptions, and adaptations of Slavic culture are explored and explicated.  The approach is interdisciplinary: folklore, history, literature, religion, film, disease and a variety of other topics."
SLAV 5300,""
SLAV 5610,"A graduate-level survey of Polish literature from its Medieval beginnings to the contemporary period. Readings include Jan Kochanowski, Adam Mickiewicz, Juliusz Slowacki, Boleslaw Prus, Stefan Zeromski, Bruno Schulz, Witold Gombrowicz, Czeslaw Milosz, Tadeusz Rozewicz, Tadeusz Borowski, Wislawa Szymborska, Slawomir Mrozek, and others. Undergraduate students welcome with the permission by the instructor. All readings in English."
SLAV 8998,"For master's research, taken before a thesis director has been selected."
SLAV 8999,"For master's thesis, taken under the supervision of a thesis director."
SLAV 9998,"For doctoral research, taken before a dissertation director has been selected."
SLAV 9999,"For doctoral dissertation, taken under the supervision of a dissertation director."
SLTR 3300,"The 20th century will most likely remain one of the most puzzling periods in human history, in which amazing progress was coupled with unprecedented barbarity of modern totalitarian regimes.  The course helps students untangle this paradox by exploring a series of memoirs by survivors and perpetrators, as well as scholarly essays, films, and other cultural statements."
CE 2010,"Development of fundamental civil engineering design knowledge and skills, with a focus on surveying, engineering graphics, and engineering economics.  Emphasis on hands-on experience with the latest equipment and technology. Prerequisites: ENGR 1620 and Civil major/minor."
CE 2300,"Basic concepts of mechanics: systems of forces and couples: equilibrium of particles and rigid bodies; analysis of structures: trusses, frames, machines; internal forces, shear and bending moment diagrams; distributed forces; friction, centroids and moments of inertia; principle of virtual work; and computer applications. Cross-listed as MAE 2300.  Prerequisite: PHYS 1425."
CE 3100,"This course will examine complex issues associated with providing potable water to the world's population.  Topics will include the use of surface and ground water as potable water supplies, fundamentals of water chemistry, the engineering principles used to design modern water treatment and distribution systems, and problems associated with providing potable water in developing global communities.  Prerequisites: CHEM1610, APMA 2130, CE3210"
CE 3210,"Studies the statics and dynamics of incompressible fluids, primarily water. The basic principles of fluid flow, energy equation, and momentum equation, are presented and applied to closed conduit flow, open channel flow, and problems of flow measurement pertinent to civil engineering practices.  Prerequisite: CE 2300 or equivalent and CE major/minor."
CE 3212,"Laboratory study of the flow of fluids. Uses laboratory data to quantify hydrostatic forces, flow rates in pipes and open channels, forces due to impact, and flow regimes in open channels. Students conduct experiments and prepare written reports. Prerequisite: CE 2300.  Corequisite:  CE 3210 or instructor permission and CE major/minor."
CE 3300,"Fundamentals of structural mechanics: equilibrium compatibility, determinacy, stability; mathematical models of structural elements: stress resultants in bars, beams, and framed structures; calculation of deflections; general analysis of structures: concepts of stiffness and flexibility, force and displacement methods of analysis.  Prerequisite: CE 2310."
CE 3710,"Introduces the fundamental principles of particulate mechanics with an emphasis on soil strength, consolidation behavior, and fluid flow. Concepts of theoretical soil mechanics and soil physics. Prerequisites:  CE 2310."
CE 3712,Introduction to Geotechnical Engineering Lab. Prerequisites: CE 2310.  Restricted to Civil major/minor.  Corequisite CE 3710.
CE 3800,Students will be introduced to current civil engineering challenges and emerging solutions.  Research and practical case studies will be included.  Participants will summarize and explore implications of introduced topics.
CE 4100,""
CE 4110,""
CE 4500,"Applies basic engineering principles, analytical procedures and design methodology to special problems of current interest in civil engineering.  Topic for each semester are announced at the time of course enrollment.  Prerequisite: Fourth-year standing and instructor permission."
CE 4990,"Team-based project course focusing on design or research effort with focus in a CEsub-discipline. Involves the study of an open-ended project, including problem formulation, development of methodology, data collection from physical experiments and/or models, analysis and interpretation, and formulation of conclusions/solutions.  Requisites:  4th Year Standing Civil Majors and  Assignment by CEE dept"
CE 4995,"Study of a civil engineering problem in depth by each student using library, computer, or laboratory facilities. The project is conducted in close consultation with departmental faculty and involves survey, analysis, or project development. Progress reports and a comprehensive written report are required. May be repeated if necessary.  Prerequisite: Contact individual professor for Instructor Permission."
CE 5020,"Introduces engineering problem solving using geographic information systems (GIS).  GIS has proven to be an effective tool in civil engineering applications that incluce a significant spatial component.  The course addresses basic GIS concepts, and includes hands-on exercises using GIS software."
CE 5400,""
CE 5500,""
CE 6220,""
CE 6250,""
CE 6310,"Prestressing materials and concepts, working stress analysis and design for flexure, strength analysis and design for flexure, prestress losses, design for shear, composite prestressed beams, continuous prestressed beams, prestressed concrete systems concepts, load balancing, slab design.   Prerequisite: CE 3310 or equivalent."
CE 6470,""
CE 6490,"This course explores the unique modeling and analysis challenges faced by transportation engineers.  Students will be introduced to these challenges in a wide range of transportation areas - ranging from traffic flow theory, to safety, to aviation.  Data characteristics from these areas will be investigated, along with well-suited modeling and analysis techniques."
CE 6500,Detailed study of special topics in civil engineering. Master's-level graduate students. Prerequisites: to be listed for each section as needed
CE 6710,""
CE 6720,"Introduces continuum mechanics and mechanics of deformable solids. Vectors and cartesian tensors, stress, strain, deformation, equations of motion, constitutive laws, introduction to elasticity, thermal elasticity, viscoelasticity, plasticity, and fluids. Taught concurrently with APMA 6020, AM 6020, MAE 6020. Prerequisite: Instructor permission."
CE 6993,Detailed study of graduate course material on an independent basis under the guidance of a faculty member. Master's-level graduate students.  Prerequisites: Instructor Permission
CE 6995,Formal record of student commitment to project research under the guidance of a faculty advisor. Registration may be repeated as necessary. Master's-level graduate students. Prerequisites: Instructor Permission
CE 7001,Weekly meeting of graduate students and faculty for presentation and discussion of contemporary research and practice in civil engineering. This seminar is offered every spring semester.  Prerequisite: For students who have established resident credit.
CE 7500,Detailed study of special topics in civil engineering. Doctoral-level graduate students.  Prerequisites: Instructor Permission
CE 7993,"Detailed independent study of graduate course material under the guidance of a faculty member. Doctoral-level graduate students. 
  Prerequisites: Instructor Permission"
CE 7995,Formal record of student commitment to project research under the guidance of a faculty advisor. Registration may be repeated as necessary. Doctoral-level graduate student.  Prerequisite: Instructor Permission
CE 8001,For graduate students who will be GTA for a course taught by CE faculty who have granted Instructor Permission for that section. Prerequisites: Instructor Permission
CE 8999,"Formal record of student commitment to master's thesis research under the guidance of a faculty advisor. Registration may be repeated as necessary.
  Prerequisites: Instructor Permission"
CE 9999,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor.
  Prerequisites: Instructor Permission"
CS 1010,"Provides exposure to a variety of issues in information technology, such as computing ethics and copyright. Introduces and provides experience with various computer applications, including e-mail, newsgroups, library search tools, word processing, Internet search engines, and HTML. Not intended for students expecting to do further work in CS. Cannot be taken for credit by students in SEAS or Commerce."
CS 1110,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  No previous programming experience required.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
CS 1111,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.  Prerequisite: Students should have some experience with programming.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
CS 1112,"A first course in programming, software development, and computer science.  Introduces computing fundamentals and an appreciation for computational thinking.    Prerequisite: Students must have no previous programming experience.  Note: CS 1110, 1111, 1112, 1113, and 1120 provide different approaches to teaching the same core material; students may only receive credit for one of these courses."
CS 2102,"Introduces discrete mathematics and proof techniques involving first order predicate logic and induction. Application areas include finite and infinite sets, elementary combinatorial problems, and graph theory. Development of tools and mechanisms for reasoning about discrete problems.   Prerequisite: CS 1110, 1111, 1112 or 1120 with a grade of C- or higher."
CS 2110,"A second course in computing with an emphasis on modern software development and principles central to computer science.  Topics include software requirements, testing, object-oriented design, abstraction, encapsulation, recursion, and time-complexity.  Prerequisite: CS 1110, 1111, 1112, or 1120 with a grade of C- or higher."
CS 2150,"Introduces programs and data representation at the machine level. Data structuring techniques and the representation of data structures during program execution. Operations and control structures and their representation during program execution. Representations of numbers, arithmetic operations, arrays, records, recursion, hashing, stacks, queues, trees, graphs, and related concepts.   Prerequisite: CS 2102 and  CS 2110, both with grades of C- or higher."
CS 2501,"Content varies, depending on instructor interests and the needs of the Department.  Taught strictly at the undergraduate level.  Prerequisite:  Instructor permission; additional specific requirements vary with topics."
CS 2910,""
CS 3102,"Introduces computation theory including grammars, finite state machines, pushdown automata, and Turing machines.  Prerequisites: CS 2102 and  CS 2110 both with grades of C- or higher"
CS 3205,"Human-computer interaction and user-centered design in the context of software engineering. Examines the fundamental principles of human-computer interaction. Includes evaluating a system's usability based on well-defined criteria; user and task analysis, as well as conceptual models and metaphors; the use of prototyping for evaluating design alternatives; and physical design of software user-interfaces, including windows, menus, and commands.  Prerequisite: CS 2110 with a grade of C- or higher"
CS 3240,"Analyzes modern software engineering practice for multi-person projects; methods for requirements specification, design, implementation, verification, and maintenance of large software systems; advanced software development techniques and large project management approaches; project planning, scheduling, resource management, accounting, configuration control, and documentation.  Prerequisite: CS 2150 with a grade of C- or higher."
CS 3330,"Includes the organization and architecture of computer systems hardware; instruction set architectures; addressing modes; register transfer notation; processor design and computer arithmetic; memory systems; hardware implementations of virtual memory, and input/output control and devices.   Prerequisite: CS 2110 with a grade of C- or higher. CS 2330 recommended. Students may not receive credit for both CS 3330 and ECE 3430.  CPE majors cannot use this course to fulfill their program of study."
CS 3501,""
CS 4102,"Introduces the analysis of algorithms and the effects of data structures on them. Algorithms selected from areas such as sorting, searching, shortest paths, greedy algorithms, backtracking, divide-and-conquer, and dynamic programming. Data structures include heaps and search, splay, and spanning trees. Analysis techniques include asymtotic worst case, expected time, amortized analysis, and reductions between problems.     Prerequisite: CS 2102 and 2150 with grades of C- or higher."
CS 4414,"Analyzes process communication and synchronization; resource management; virtual memory management algorithms; file systems; and networking and distributed systems.   Prerequisite: CS 2150 with grade of C- or higher, and CS 3330 or ECE 3430 with a grade of C- or higher."
CS 4457,"Topics include the design of modern communication networks; point-to-point and broadcast network solutions; advanced issues such as Gigabit networks; ATM networks; and real-time communications.   Cross-listed as ECE 4457.   Prerequisites: CS 2110 with grade of C- or higher, and CS 3330 or ECE 3430 with a grade of C- or higher."
CS 4501,"Content varies annually, depending on instructor interests and the needs of the department. Similar to CS 5501 and CS 7501, but taught strictly at the undergraduate level.  Prerequisite: Instructor permission; additional specific requirements vary with topics."
CS 4610,Presents the fundamental concepts of programming language design and implementation. Emphasizes language paradigms and implementation issues. Develops working programs in languages representing different language paradigms. Many programs oriented toward language implementation issues.  Prerequisite:  CS 2150 with grade of C- or higher.
CS 4620,"Provides an introduction to the field of compilers, which translate programs written in high-level languages to a form that can be executed. The course covers the theories and mechanisms of compilation tools. Students will learn the core ideas behind compilation and how to use software tools such as lex/flex, yacc/bison to build a compiler for a non-trivial programming language.  Prerequisite: CS2150 with grade of C- or higher. CS3330 recommended."
CS 4630,"Viruses, worms, and other malicious software are an ever-increasing threat to computer systems. There is an escalating battle between computer security specialists and the designers of malicious software. This course provides an essential understanding of the techniques used by both sides of the computer security battle. Prerequisite: CS 2150 with a grade of C- or above."
CS 4710,"Introduces artificial intelligence. Covers fundamental concepts and techniques and surveys selected application areas. Core material includes state space search, logic, and resolution theorem proving. Application areas may include expert systems, natural language understanding, planning, machine learning, or machine perception. Provides exposure to AI implementation methods, emphasizing programming in Common LISP.  Prerequisite: CS 2150 with grade of C- or higher."
CS 4720,"With advances in the Internet and World Wide Web technologies, research on the design, implementation and management of web-based information systems has become increasingly important. In this course, we will look at the systematic and disciplined creation of web-based software systems. Students will be expected to work in teams on projects involving mobile devices and web applications.   Prerequisite: CS 2150 with a grade of C- or higher."
CS 4740,"Investigates the architectural foundations of the various cloud platforms, as well as examining both current cloud computing platforms and modern cloud research. Student assignments utilize the major cloud platforms."
CS 4750,"Introduces the fundamental concepts for design and development of database systems. Emphasizes relational data model and conceptual schema design using ER model, practical issues in commercial database systems, database design using functional dependencies, and other data models. Develops a working relational database for a realistic application.  Prerequisite: CS 2150 with grades of C- or higher."
CS 4753,"History of Internet and electronic commerce on the web; case studies of success and failure; cryptographic techniques for privacy, security, and authentication; digital money; transaction processing; wired and wireless access technologies; Java; streaming multimedia; XML; Bluetooth. Defining, protecting, growing, and raising capital for an e-business.   Prerequisite: CS 2150 with grade of C- or higher."
CS 4760,""
CS 4810,"Introduces the fundamentals of three-dimensional computer graphics: rendering, modeling, and animation. Students learn how to represent three-dimensional objects (modeling) and the movement of those objects over time (animation). Students learn and implement the standard rendering pipeline, defined as the stages of turning a three-dimensional model into a shaded, lit, texture-mapped two-dimensional image.  Prerequisite: CS 2150 with a C- or better."
CS 4970,"This course is one option in the CS fourth-year thesis track. Under the practicum track, students will take two 3-credit courses, CS 4970 and CS 4971. These courses would form a year-long group-based and project-based practicum class. There would be an actual customer, which could be either internal (the course instructor, other CS professors, etc.) or external (local companies, local non-profits, etc.).  Prerequisite: CS 2150 with a grade of C- or higher"
CS 4980,"This course is one option in the CS fourth-year thesis track. Students will seek out a faculty member as an advisor, and do an independent project with said advisor. Instructors can give the 3 credits across multiple semesters, if desired. This course is designed for students who are doing research, and want to use that research for their senior thesis. Note that this track could also be an implementation project, including a group-based project.  Prerequisite: CS 2150 with a grade of C- or higher"
CS 4993,"In-depth study of a computer science or computer engineering problem by an individual student in close consultation with departmental faculty. The study is often either a thorough analysis of an abstract computer science problem or the design, implementation, and analysis of a computer system (software or hardware).  Prerequisite: Instructor permission."
CS 4998,Required for Distinguished Majors completing the Bachelor of Arts degree in the College of Arts and Sciences. An introduction to computer science research and the writing of a Distinguished Majors thesis.   Prerequisites: CS 2150 with a grade of C- or higher and CS BA major status.
CS 5012,"Provide a foundation in discrete mathematics, data structures, algorithmic design and implementation, computational complexity, parallel computing, and data integrity and consistency for non-CS students.  Case studies and exercises will be drawn from real-world examples (e.g., bioinformatics, public health, marketing, and security)   Prerequisite: CS 5010, CS 1110 or equivalent, Math 1210 or equivalent, Math 3351 or equivalent, Math 3100 or equivalent"
CS 6161,"Analyzes concepts in algorithm design, problem solving strategies, proof techniques, complexity analysis, upper and lower bounds, sorting and searching, graph algorithms, geometric algorithms, probabilistic algorithms, intractability and NP-completeness, transformations, and approximation algorithms.  Prerequisite: CS 4102 or equivalent."
CS 6190,"This 'acclimation' seminar helps new graduate students become productive researchers. Faculty and visitors speak on a wide variety of research topics, as well as on tools available to researchers, including library resources, various operating systems, UNIX power tools, programming languages, software development and version control systems, debugging tools, user interface toolkits, word processors, publishing systems, HTML, JAVA, browsers, Web tools, and personal time management.  Prerequisite: CS graduate student or instructor permission."
CS 6316,"This is a graduate-level machine learning course. Machine Learning is concerned with computer programs that automatically improve their performance through experience. This course covers introductory topics about the theory and practical algorithms for machine learning from a variety of perspectives. Topics include supervised learning, unsupervised learning and learning theory.       Prerequisite: Calculus, Basic linear algebra, Basic Probability and Basic Algorithm. Statistics is recommended. Students should already have good programming skills."
CS 6354,"Study of representative digital computer organization with emphasis on control unit logic, input/output processors and devices, asynchronous processing, concurrency, and parallelism. Memory hierarchies.  Prerequisite: CS 3330 or proficiency in assembly language programming."
CS 6456,Covers advanced principles of operating systems. Technical topics include support for distributed OSs; microkernels and OS architectures; processes and threads; IPC; files servers; distributed shared memory; object-oriented OSs; reflection in OSs; real-time kernels; multiprocessing; multimedia and quality of service; mobile computing; and parallelism in I/O.  Prerequisite: Undergraduate course in OS; CS 6354 or instructor permission.
CS 6501,Course content varies by section and is selected to fill timely and special interests and needs of students. See CS 7501 for example topics. May be repeated for credit when topic varies.  Prerequisite: Instructor permission.
CS 6620,""
CS 6890,""
CS 7457,""
CS 7993,Detailed study of graduate course material on an independent basis under the guidance of a faculty member.
CS 7995,Formal record of student commitment to project research for the Master of Computer Science degree under the guidance of a faculty advisor.
CS 8524,"A special topics course in software engineering. Topics are determined by the individual instructor, but might include software reliability; engineering real-time systems; managing large software projects; resource estimation; validation and verification; or advanced programming environments.  Prerequisite: CS 6240 or instructor permission."
CS 8897,For master's students who are teaching assistants.
CS 8999,Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary.
CS 9897,For doctoral students who are teaching assistants.
CS 9999,Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary.
SOC 1010,Studies the fundamental concepts and principles of sociology with special attention to sociological theory and research methods. Survey of the diverse substantive fields in the discipline with a primary emphasis on the institutions in contemporary American society.
SOC 2052,Comparison of family organizations in relation to other social institutions in various societies; an introduction to the theory of kinship and marriage systems.
SOC 2230,"Studies socio-cultural conditions effecting the definition, recording, and treatment of delinquency and crime. Examines theories of deviant behavior, the role of the police, judicial and corrective systems, and the victim in criminal behavior."
SOC 2320,Gender and Society
SOC 2442,"This course will examine various types of inequality (race, class, gender) in the US and abroad. We will discuss sociological theories covering various dimensions of inequality, considering key research findings and their implications. We will examine to what extent ascriptive characteristics impact a person's life chances, how social structures are produced and reproduced, and how individuals are able or unable to negotiate these structures."
SOC 2595,Topics vary from semester to semester and will be announced.
SOC 2900,"Markets, firms, and money are part of everyday experience. Economists insist that they should work similarly independently of their social context. The central idea of economic sociology is that economic institutions are 'embedded' in social relations.  We will study what embeddeness means, and what it implies. We look at how institutions constitute markets; how rationality varies; and how money interacts with social relations in unexpected ways."
SOC 3020,"Introduces the major theoretical issues and traditions in sociology, especially as developed in the writings of Marx, Weber, and Durkheim. Sociology majors are expected to take this course in their third year."
SOC 3120,"Introduces data analysis and data processing, as well as the conceptualization of sociological problems. Emphasizes individual student projects."
SOC 3310,"What is the difference between individual and self? Do we carry a fixed, unchangeable self inside, or do we have as many selves as the situations in which we commonly find ourselves? Can we go as far as saying that the self comes from the outside, and if so, when do we internalize it? At birth, once and for all? Or repeatedly and in everyday life? We will explore these questions and more as we venture into an exciting field-sociology of the self."
SOC 3410,"Introduces the study of race and ethnic relations, including the social and economic conditions promoting prejudice, racism, discrimination, and segregation.  Examines contemporary American conditions, and historical and international materials."
SOC 3440,"This seminar provides a survey of Chinese society and social changes in the reform-era (1979 to the present). It uses sociological analysis to comprehensively examine various aspects of contemporary Chinese society including: economic development, social inequality, governance, political reform, nationalism, religion, ethnicity, and popular culture."
SOC 3470,"This study of the development of human societies explores the five major 'techo-economic bases' that have characterized our species' history (hunting-gathering, horticultural, agrarian, industrial and information/biotech) and examines how contemporary macrolevel trends affect our lives at the microlevel."
SOC 3559,This course provides the opportunity to offer a new topic in the subject area of sociology.
SOC 3640,"Human societies exist in time.This course will examine the historical development of a variety of societies from earliest times to the present. Its focus will be on the relation of the West to the rest of the world. The course is particularly intended for social scientists, to make them aware of the historical dimension to human society; but it is open to all."
SOC 3700,"This course explores the social dimensions of health and illness, focusing especially on the social experience of illness, the social determinants of disease, and the role and meaning of medicine and public health in modern U.S. society. The class examines how we define health problems and their solutions, and it considers the ways in which race, gender, class, age, and sexuality matter for understanding health-related experiences and discourses."
SOC 3820,""
SOC 4052,""
SOC 4057,Studies the relationship between family and society as expressed in policy and law. Emphasizes the effects of formal policy on the structure of families and the interactions within families. The American family system is examined as it has responded to laws and policies of government and private industry and to changes in society.  Prerequisite: Six credits of sociology or instructor permission.
SOC 4070,A discussion-based seminar covering material from a wide range of perspectives in an attempt to understand the social context and effects of visual and other arts. Students are expected to have introductory level familiarity with sociological thinking.   Prerequisite: 6 credits of sociology or instructor permission.
SOC 4140,"This course considers the nature and effects of consumer society; it explores the theories, practices, and politics of modern consumption. Topics include the historical development of consumer society; the role of consumption in creating personal and political identities; the cultural and social meanings of seemingly impersonal objects like money; the commodification of social life; and the politics of consumption."
SOC 4230,""
SOC 4350,"Examines gender stratification - the relative level of equality of men and women in a given group -  in comparative and cross-historical perspective.  Several theories are presented to explain the variations, from gender-egalitarian to highly patriarchal groups.   Prerequisite: Six credits of Sociology or instructor permission."
SOC 4480,""
SOC 4559,This course provides the opportunity to offer a new topic in the subject area of sociology.
SOC 4660,""
SOC 4970,An independent study project conducted by students under the supervision of an instructor of their choice.   Prerequisite: Fourth-year students with a minimum GPA of 3.2 in sociology (or overall GPA of 3.2 for non-majors) and instructor permission.
SOC 4980,"Independent research, under the supervision of a DM faculty adviser, for the DMP thesis. 
  Prerequisites: SOC 3120 and Admission to the Distinguished Majors Program in Sociology."
SOC 4981,Writing of the DMP thesis under the supervision of a DM faculty adviser. Prerequisite: SOC 4980
SOC 5020,"SOC 5020 will serve as an introduction to multivariate regression, with an emphasis on applications in the 'eld of sociology. Along the way we will review basic concepts related to probability and inference. More specifically, this course will cover ANOVA, t tests, OLS regression, and logistic regression. In sum, the course is designed to teach graduate students in sociology how to use basic statistics to address concrete sociological problems."
SOC 5030,"A seminar focusing on the writings of Marx, Weber, Durkheim and other social theorists. Open to students in related disciplines.  Prerequisite: Six credits of sociology or instructor permission; open to advanced undergraduates."
SOC 5056,"Examines the most recent theoretical and methodological developments in the sociology of culture. Examines the influence of structuralism, phenomenology, critical theory, and cultural anthropology on contemporary sociological theory and practice. Considers the ways cultural analysis can be applied to a variety of pressing empirical problems."
SOC 5140,"Studies the theory and practice of qualitative, non-statistical methods of sociological inquiry including field work, interviewing, textual analysis, and historical document work. Students practice each method and design larger projects.  Prerequisite: Six credits of sociology or instructor permission; open to advanced undergraduates."
SOC 7980,"This class is designed to help graduate students write professional, sociological articles.  Students will come in with (at a minimum) a solid literature review plus data collected and analyzed, and leave with a submission-ready manuscript.  We will discuss each article section, present and critique work, consider audience, sharpen arguments and improve writing.  Required of 3rd year students; open to others later in the program."
SOC 8030,"Studies contemporary issues effecting sociology as a science, as an academic discipline, and as a profession. Frequent guest lecturers."
SOC 8031,"The ProSeminar provides an introduction for first year graduate students to the discipline and profession of Sociology, as well as to the Sociology Department."
SOC 8710,""
SOC 8998,"For master's research, taken before a thesis director has been selected."
SOC 8999,"For master's thesis, taken under the supervision of a thesis director."
SOC 9010,Independent study with a faculty member. 
SOC 9998,"For doctoral research, taken before a dissertation director has been selected."
SOC 9999,"For doctoral dissertation, taken under the supervision of a dissertation director."
ITAL 1010,"Introduction to speaking, understanding, reading, and writing Italian. Five class hours and one language laboratory hour. Followed by ITAL 1020."
ITAL 2010,"Continued grammar, conversation, composition, readings, and an introduction to Italian literature.  Prerequisite: ITAL 1020 or the equivalent. Note: The following courses have the prerequisite ITAL 2010, 2020, or permission of the department."
ITAL 3010,"Includes idiomatic Italian conversation and composition, anthological readings of literary texts in Italian, plus a variety of oral exercises including presentations, skits, and debates. Italian composition is emphasized through writing assignments and selective review of the fine points of grammar and syntax.  Prerequisite: ITAL 2020."
ITTR 3559,This course provides the opportunity to offer new topics with the subject of Italian in Translation.
ITTR 4820,"This course examines the cultural and socio-political transformations that took place in Italy during its recent history.  By discussing different cultural artifacts (films, essays, literature), we shall ultimately try to answer the following questions : does Italy still have space for works that resist populist and consumer culture? What are the ethical and political consequences of Italy's present culutral condition? Is there an Italian identity?"
PORT 1110,"Introduces speaking, understanding, reading and writing Portuguese, especially as used in Brazil. Five class hours and one laboratory hour. Followed by PORT 2120.  Prerequisite: Completion of FREN 2020 or SPAN 2020, or instructor permission."
PORT 3010,Studies advanced grammar through analysis of texts; includes extensive practice in composition and topical conversation.  Prerequisite: PORT 2120 or by permission.
SPAN 1010,"Develops listening, speaking, reading and writing skills. SPAN 1010 and 1020 enable students to successfully perform linguistic tasks that allow them to communicate in everyday situations (e.g., greeting, narrating, describing, ordering, comparing and contrasting, and apologizing). Five class hours and one laboratory hour. Followed by SPAN 2010.  Prerequisite: For students who have not previously studied Spanish."
SPAN 1060,"Develops listening, speaking, reading and writing skills. Five class hours. Covers the material in SPAN 1010-1020 in an accelerated one semester format. Followed by SPAN 2010.  Prerequisite: Previous background in Spanish (1-2 years of high school Spanish) and Spanish placement exam score of 0-325, or SAT II score of 420-510."
SPAN 2010,"Further develops the listening, speaking, reading and writing skills. SPAN 2010 enables students to successfully perform linguistic tasks that allow them to communicate in everyday situations (e.g., narrating present, past and future activities, and expressing hopes, desires, and requests). Students also read journalistic and literary selections designed for Spanish-speaking audiences. Three class hours. Laboratory work is required. Followed by SPAN 2020.  Prerequisite: Passing grade in SPAN 1020 or 1060; a score of 520-590 on the SAT II test; 326-409 on the UVa placement test; or permission of the department."
SPAN 2020,"Enables students to successfully perform linguistic tasks that allow them to communicate in everyday situations and handle complications (e.g., asking for, understanding and giving directions, expressing happiness and affection, and persuading). Students may choose either SPAN 2020A, which includes reading literary and cultural selections or SPAN 2020C, which includes selected medical readings. Three class hours. Laboratory work is required.  Prerequisite: Passing grade in SPAN 2010; SAT II test scores of 600-640; UVa placement test score of 410-535; IB exam score of 5 or 6; or permission of the department. Note: Prerequisite for the following courses: SPAN 2020 or the equivalent."
SPAN 3000,Conducted in Spanish.
SPAN 3010,"This course seeks to develop advanced literacy in Spanish through extensive reading, writing, analysis, and discussion of authentic literary texts and videos. Emphasis is placed on how grammatical forms codify meaning and how grammar and meaning interact to construct the language and textual structure expected in the following academic genres: the critical review, the persuasive essay, and the research paper."
SPAN 3020,"This course seeks to develop advanced literacy in Spanish through extensive reading, writing, analysis, and discussion of authentic literary texts and videos. Emphasis is placed on how grammatical forms codify meaning and how grammar and meaning interact to construct the language and textual structure expected in the following academic genres: the comparative essay, the argumentative essay, and the research paper."
SPAN 3030,""
SPAN 3040,Prerequisite: SPAN 3010 or departmental placement.
SPAN 3050,""
SPAN 3300,Prerequisite: SPAN 3010 or departmental placement. Note: SPAN 3300 or instructor permission is prerequisite for any course in Spanish literature or culture with a number above SPAN 3300.
SPAN 3400,"Prerequisite: SPAN 3010 and 3300, or departmental placement."
SPAN 3410,"Prerequisite: SPAN 3010 and 3300, or departmental placement."
SPAN 3420,"Prerequisite: SPAN 3010 and 3300, or departmental placement."
SPAN 3430,"Prerequisite: SPAN 3010 and 3300, or departmental placement."
